Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
818-82-5538,B,Naypyitaw,Normal,Male,Sports and travel,99.7,3,14.96,299.11,2022-03-05,14:21:00,Ewallet,284.16,4.761905,14.96,7.6
235-92-7586,C,Naypyitaw,Normal,Female,Electronic accessories,21.18,1,1.06,21.18,2023-07-06,10:45:00,Cash,20.12,4.761905,1.06,7.7
136-30-9997,B,Yangon,Member,Male,Health and beauty,64.75,5,16.19,323.77,2022-08-31,15:24:00,Credit card,307.58,4.761905,16.19,7.7
615-83-6264,C,Naypyitaw,Normal,Male,Food and beverages,24.17,2,2.42,48.33,2022-12-09,19:58:00,Credit card,45.92,4.761905,2.42,9.5
297-39-4815,A,Naypyitaw,Normal,Female,Health and beauty,35.25,6,10.57,211.47,2023-09-06,10:44:00,Credit card,200.9,4.761905,10.57,5.8
604-91-3964,A,Mandalay,Normal,Male,Home and lifestyle,31.99,2,3.2,63.98,2022-06-23,18:22:00,Credit card,60.78,4.761905,3.2,9.4
600-38-8336,A,Naypyitaw,Member,Female,Health and beauty,10.94,5,2.73,54.69,2024-04-28,19:17:00,Cash,51.96,4.761905,2.73,8.5
333-98-2859,C,Yangon,Member,Male,Health and beauty,75.04,6,22.51,450.26,2024-07-04,15:31:00,Cash,427.75,4.761905,22.51,5.1
208-70-3839,B,Yangon,Normal,Male,Health and beauty,28.36,5,7.09,141.8,2023-10-07,16:40:00,Ewallet,134.71,4.761905,7.09,7.9
293-48-2016,A,Naypyitaw,Normal,Male,Food and beverages,84.45,9,38.0,760.07,2023-03-01,11:05:00,Cash,722.07,4.761905,38.0,4.6
897-59-4020,A,Yangon,Member,Female,Health and beauty,97.46,9,43.86,877.12,2022-10-26,21:17:00,Credit card,833.26,4.761905,43.86,7.9
327-87-5729,A,Mandalay,Normal,Male,Fashion accessories,98.32,4,19.66,393.28,2024-05-13,12:53:00,Credit card,373.62,4.761905,19.66,6.4
319-36-2666,A,Yangon,Normal,Female,Electronic accessories,86.66,3,13.0,259.99,2023-04-27,11:18:00,Credit card,246.99,4.761905,13.0,6.2
179-58-5661,A,Naypyitaw,Member,Female,Electronic accessories,46.71,8,18.68,373.68,2024-09-16,18:29:00,Cash,355.0,4.761905,18.68,6.5
113-16-9422,B,Mandalay,Member,Female,Fashion accessories,86.48,9,38.91,778.29,2023-01-18,20:33:00,Cash,739.37,4.761905,38.91,6.7
122-36-6050,C,Naypyitaw,Normal,Female,Fashion accessories,31.52,2,3.15,63.03,2022-11-19,18:36:00,Cash,59.88,4.761905,3.15,4.0
488-66-2102,A,Mandalay,Normal,Female,Health and beauty,76.94,2,7.69,153.88,2022-05-01,17:43:00,Ewallet,146.19,4.761905,7.69,8.9
509-77-7986,A,Naypyitaw,Normal,Female,Electronic accessories,17.07,5,4.27,85.34,2024-11-19,22:14:00,Ewallet,81.08,4.761905,4.27,10.0
900-77-5643,C,Mandalay,Normal,Male,Home and lifestyle,38.04,9,17.12,342.32,2024-05-30,22:29:00,Credit card,325.2,4.761905,17.12,5.7
399-45-3014,C,Yangon,Member,Male,Fashion accessories,64.11,8,25.64,512.87,2022-07-02,15:48:00,Ewallet,487.22,4.761905,25.64,9.1
453-84-1192,C,Naypyitaw,Member,Female,Food and beverages,79.12,7,27.69,553.87,2023-01-07,12:06:00,Ewallet,526.18,4.761905,27.69,6.1
444-19-8390,A,Yangon,Normal,Male,Home and lifestyle,67.99,5,17.0,339.93,2022-03-29,15:16:00,Ewallet,322.93,4.761905,17.0,5.4
384-23-6171,C,Yangon,Normal,Female,Home and lifestyle,43.72,7,15.3,306.07,2023-03-01,18:38:00,Ewallet,290.76,4.761905,15.3,7.4
621-33-8650,B,Yangon,Normal,Male,Health and beauty,70.15,10,35.07,701.47,2022-06-15,21:10:00,Credit card,666.4,4.761905,35.07,8.0
208-25-8620,A,Naypyitaw,Member,Female,Health and beauty,99.83,3,14.97,299.48,2022-10-11,11:27:00,Ewallet,284.5,4.761905,14.97,7.7
826-58-7859,C,Mandalay,Member,Female,Home and lifestyle,56.65,4,11.33,226.61,2023-05-15,19:36:00,Ewallet,215.28,4.761905,11.33,7.3
673-79-3183,A,Yangon,Member,Male,Sports and travel,57.99,6,17.4,347.95,2024-08-06,15:37:00,Cash,330.55,4.761905,17.4,4.8
597-29-1179,C,Naypyitaw,Normal,Female,Food and beverages,75.01,2,7.5,150.01,2024-06-20,13:27:00,Cash,142.51,4.761905,7.5,4.4
194-88-1294,B,Yangon,Normal,Male,Home and lifestyle,52.74,2,5.27,105.49,2023-05-02,16:47:00,Cash,100.21,4.761905,5.27,6.6
920-28-3794,A,Mandalay,Normal,Male,Food and beverages,15.69,1,0.78,15.69,2024-03-05,20:21:00,Cash,14.9,4.761905,0.78,8.9
639-41-4295,C,Mandalay,Member,Male,Sports and travel,30.25,7,10.59,211.77,2022-11-30,17:14:00,Ewallet,201.18,4.761905,10.59,6.4
881-58-3407,B,Naypyitaw,Member,Male,Fashion accessories,19.36,8,7.74,154.84,2022-04-05,19:08:00,Ewallet,147.1,4.761905,7.74,6.8
453-31-3025,C,Mandalay,Member,Male,Fashion accessories,81.67,5,20.42,408.33,2024-01-04,15:57:00,Credit card,387.91,4.761905,20.42,8.2
594-16-5816,A,Naypyitaw,Member,Male,Health and beauty,36.29,7,12.7,254.03,2023-04-18,21:55:00,Credit card,241.33,4.761905,12.7,6.2
578-59-6643,A,Mandalay,Member,Female,Food and beverages,70.55,6,21.16,423.28,2023-12-09,15:15:00,Ewallet,402.11,4.761905,21.16,6.4
113-32-7663,B,Yangon,Normal,Male,Sports and travel,25.34,10,12.67,253.42,2024-02-21,21:13:00,Ewallet,240.75,4.761905,12.67,6.6
332-72-6896,B,Yangon,Member,Male,Food and beverages,29.01,3,4.35,87.02,2024-04-10,15:01:00,Ewallet,82.67,4.761905,4.35,8.4
265-13-5832,B,Mandalay,Normal,Female,Electronic accessories,63.67,9,28.65,573.01,2024-08-23,12:29:00,Cash,544.36,4.761905,28.65,5.2
747-50-6957,A,Mandalay,Member,Female,Food and beverages,27.62,3,4.14,82.87,2022-02-16,22:17:00,Ewallet,78.72,4.761905,4.14,8.8
739-73-8521,A,Yangon,Member,Female,Home and lifestyle,99.27,1,4.96,99.27,2023-06-13,16:51:00,Cash,94.3,4.761905,4.96,8.9
540-43-8296,B,Yangon,Normal,Male,Fashion accessories,43.67,3,6.55,131.01,2023-04-01,16:37:00,Ewallet,124.46,4.761905,6.55,8.0
480-61-7640,A,Yangon,Member,Female,Electronic accessories,18.01,8,7.21,144.11,2023-07-27,12:20:00,Cash,136.91,4.761905,7.21,8.1
563-90-8109,A,Yangon,Normal,Female,Food and beverages,66.31,2,6.63,132.62,2022-08-23,15:32:00,Cash,125.99,4.761905,6.63,6.6
185-96-8263,A,Yangon,Normal,Male,Health and beauty,29.94,9,13.47,269.45,2022-05-16,14:19:00,Cash,255.97,4.761905,13.47,5.6
410-72-9982,A,Yangon,Member,Female,Electronic accessories,62.8,3,9.42,188.39,2023-07-20,10:53:00,Ewallet,178.97,4.761905,9.42,3.6
529-88-8333,B,Mandalay,Member,Female,Food and beverages,96.79,5,24.2,483.94,2022-09-04,20:56:00,Ewallet,459.74,4.761905,24.2,5.5
389-89-5871,A,Yangon,Member,Male,Fashion accessories,41.92,3,6.29,125.75,2023-07-25,12:49:00,Cash,119.46,4.761905,6.29,8.4
585-59-3589,A,Yangon,Normal,Female,Electronic accessories,67.63,3,10.15,202.9,2022-06-12,14:56:00,Ewallet,192.76,4.761905,10.15,3.9
576-77-2144,A,Mandalay,Normal,Male,Food and beverages,60.03,4,12.01,240.11,2022-05-01,10:58:00,Ewallet,228.1,4.761905,12.01,4.6
678-42-8700,A,Naypyitaw,Member,Female,Food and beverages,40.7,7,14.25,284.9,2024-03-29,20:25:00,Cash,270.66,4.761905,14.25,6.3
147-59-5488,A,Yangon,Normal,Male,Food and beverages,37.87,10,18.93,378.67,2024-04-08,13:03:00,Credit card,359.74,4.761905,18.93,8.3
536-28-8759,A,Mandalay,Member,Male,Food and beverages,20.08,3,3.01,60.25,2022-11-29,19:34:00,Cash,57.23,4.761905,3.01,9.3
805-29-1272,A,Yangon,Normal,Male,Food and beverages,63.13,6,18.94,378.76,2024-07-19,19:48:00,Cash,359.82,4.761905,18.94,8.7
395-27-2389,B,Naypyitaw,Normal,Female,Electronic accessories,90.06,10,45.03,900.64,2022-02-12,14:58:00,Cash,855.6,4.761905,45.03,6.9
830-92-9508,B,Yangon,Normal,Female,Fashion accessories,66.36,6,19.91,398.18,2022-10-18,13:41:00,Credit card,378.27,4.761905,19.91,5.1
368-94-3402,A,Naypyitaw,Normal,Male,Food and beverages,76.3,3,11.44,228.89,2024-05-16,22:44:00,Credit card,217.44,4.761905,11.44,8.3
110-79-8832,B,Yangon,Member,Female,Sports and travel,41.48,10,20.74,414.8,2022-03-09,19:46:00,Ewallet,394.06,4.761905,20.74,7.6
263-54-3527,C,Naypyitaw,Normal,Female,Health and beauty,86.84,4,17.37,347.38,2022-01-12,19:46:00,Ewallet,330.01,4.761905,17.37,3.2
905-76-8906,B,Naypyitaw,Member,Male,Food and beverages,39.44,2,3.94,78.88,2024-09-29,18:19:00,Credit card,74.94,4.761905,3.94,8.1
242-13-6313,A,Naypyitaw,Member,Male,Sports and travel,46.97,1,2.35,46.97,2023-12-19,10:55:00,Cash,44.62,4.761905,2.35,7.8
350-82-4763,A,Naypyitaw,Member,Female,Food and beverages,60.75,6,18.22,364.5,2024-08-21,18:27:00,Ewallet,346.27,4.761905,18.22,10.0
398-10-1428,B,Yangon,Member,Female,Fashion accessories,25.47,6,7.64,152.81,2024-05-27,20:00:00,Cash,145.17,4.761905,7.64,4.7
948-89-2433,C,Mandalay,Normal,Female,Electronic accessories,61.2,2,6.12,122.4,2022-09-28,21:42:00,Cash,116.28,4.761905,6.12,6.9
343-20-5201,C,Naypyitaw,Normal,Female,Health and beauty,43.92,9,19.76,395.29,2023-08-12,11:58:00,Credit card,375.52,4.761905,19.76,7.7
605-94-6434,B,Yangon,Member,Female,Fashion accessories,75.99,8,30.39,607.9,2023-05-03,15:49:00,Cash,577.5,4.761905,30.39,6.5
922-60-3343,A,Naypyitaw,Member,Male,Health and beauty,47.72,1,2.39,47.72,2024-10-01,19:11:00,Ewallet,45.34,4.761905,2.39,6.4
257-86-9911,A,Naypyitaw,Normal,Male,Home and lifestyle,43.5,4,8.7,173.99,2024-02-19,10:53:00,Credit card,165.29,4.761905,8.7,6.1
323-61-1462,A,Mandalay,Member,Female,Sports and travel,17.55,5,4.39,87.74,2023-10-27,18:40:00,Cash,83.35,4.761905,4.39,4.4
422-30-3437,B,Mandalay,Normal,Female,Food and beverages,70.51,3,10.58,211.54,2023-10-09,16:56:00,Cash,200.96,4.761905,10.58,4.8
864-51-7190,B,Yangon,Member,Male,Electronic accessories,38.25,6,11.48,229.51,2023-03-20,19:13:00,Cash,218.03,4.761905,11.48,7.2
284-92-8835,C,Yangon,Member,Male,Health and beauty,92.9,6,27.87,557.37,2022-10-16,12:50:00,Cash,529.5,4.761905,27.87,4.7
806-49-6048,B,Yangon,Normal,Male,Food and beverages,25.4,1,1.27,25.4,2022-04-28,21:06:00,Credit card,24.13,4.761905,1.27,7.2
884-13-8986,C,Yangon,Normal,Female,Fashion accessories,25.61,1,1.28,25.61,2022-11-18,17:35:00,Credit card,24.33,4.761905,1.28,7.7
154-81-5111,B,Mandalay,Member,Female,Fashion accessories,11.37,3,1.71,34.11,2023-10-04,21:05:00,Ewallet,32.41,4.761905,1.71,5.2
852-35-6229,B,Mandalay,Member,Female,Electronic accessories,31.87,1,1.59,31.87,2023-02-19,20:00:00,Ewallet,30.28,4.761905,1.59,9.6
324-39-8421,A,Yangon,Normal,Female,Electronic accessories,95.89,7,33.56,671.24,2023-03-28,14:34:00,Cash,637.67,4.761905,33.56,7.4
965-84-2971,C,Yangon,Member,Female,Home and lifestyle,34.52,4,6.9,138.08,2022-07-10,15:37:00,Ewallet,131.18,4.761905,6.9,10.0
973-39-2113,B,Yangon,Normal,Female,Food and beverages,97.71,6,29.31,586.23,2024-09-19,18:37:00,Cash,556.92,4.761905,29.31,6.8
551-47-2696,B,Naypyitaw,Normal,Female,Home and lifestyle,77.07,6,23.12,462.44,2023-05-21,17:57:00,Ewallet,439.32,4.761905,23.12,6.3
957-87-3553,C,Mandalay,Member,Male,Fashion accessories,60.44,4,12.09,241.78,2022-08-25,12:12:00,Credit card,229.69,4.761905,12.09,7.3
739-79-2522,A,Mandalay,Normal,Male,Health and beauty,25.79,7,9.03,180.51,2024-02-15,13:04:00,Credit card,171.48,4.761905,9.03,9.9
829-41-4539,B,Naypyitaw,Normal,Male,Electronic accessories,72.41,9,32.59,651.72,2024-01-18,17:37:00,Credit card,619.13,4.761905,32.59,9.3
960-29-2995,A,Mandalay,Normal,Male,Home and lifestyle,91.2,2,9.12,182.4,2022-05-09,15:57:00,Ewallet,173.28,4.761905,9.12,8.6
905-73-3575,B,Naypyitaw,Member,Female,Electronic accessories,67.25,10,33.63,672.54,2022-07-13,13:21:00,Credit card,638.91,4.761905,33.63,8.8
334-46-3029,C,Mandalay,Member,Male,Fashion accessories,58.62,6,17.59,351.74,2024-04-03,21:08:00,Cash,334.16,4.761905,17.59,8.6
765-50-6893,B,Mandalay,Member,Male,Home and lifestyle,47.62,10,23.81,476.22,2023-09-24,12:10:00,Credit card,452.41,4.761905,23.81,4.9
806-85-4942,A,Mandalay,Member,Male,Home and lifestyle,76.71,1,3.84,76.71,2022-02-12,14:32:00,Credit card,72.87,4.761905,3.84,8.6
333-78-4007,A,Mandalay,Member,Female,Fashion accessories,61.68,9,27.76,555.1,2024-04-25,16:46:00,Credit card,527.35,4.761905,27.76,6.1
494-98-7324,C,Yangon,Member,Male,Electronic accessories,97.13,5,24.28,485.65,2022-10-28,14:47:00,Cash,461.36,4.761905,24.28,6.9
120-81-1358,B,Naypyitaw,Member,Female,Electronic accessories,46.1,1,2.3,46.1,2023-06-27,22:37:00,Ewallet,43.79,4.761905,2.3,7.7
544-23-4202,B,Naypyitaw,Normal,Female,Home and lifestyle,93.0,7,32.55,650.98,2024-11-17,20:18:00,Credit card,618.43,4.761905,32.55,7.5
709-37-5622,A,Naypyitaw,Normal,Male,Home and lifestyle,33.41,5,8.35,167.03,2024-07-08,10:58:00,Cash,158.68,4.761905,8.35,7.6
327-84-1958,C,Yangon,Member,Male,Food and beverages,98.94,6,29.68,593.66,2023-07-15,10:28:00,Cash,563.97,4.761905,29.68,6.3
668-40-6258,C,Yangon,Member,Female,Sports and travel,47.19,1,2.36,47.19,2022-10-04,15:31:00,Ewallet,44.83,4.761905,2.36,7.0
768-68-8714,A,Naypyitaw,Member,Female,Sports and travel,26.89,8,10.76,215.12,2022-03-04,19:28:00,Cash,204.36,4.761905,10.76,10.0
228-32-5256,B,Mandalay,Normal,Female,Fashion accessories,51.69,8,20.68,413.54,2023-08-05,15:35:00,Cash,392.86,4.761905,20.68,5.2
904-60-6344,A,Yangon,Member,Female,Sports and travel,81.79,6,24.54,490.76,2023-01-08,16:01:00,Cash,466.22,4.761905,24.54,10.0
137-51-4540,C,Naypyitaw,Member,Male,Food and beverages,35.58,6,10.68,213.5,2024-07-02,12:41:00,Cash,202.83,4.761905,10.68,7.5
291-43-2526,B,Mandalay,Member,Male,Food and beverages,98.5,8,39.4,788.01,2024-09-15,22:10:00,Ewallet,748.61,4.761905,39.4,9.6
315-12-4105,B,Mandalay,Normal,Female,Health and beauty,75.63,3,11.34,226.9,2022-05-26,13:55:00,Cash,215.55,4.761905,11.34,6.3
580-66-7843,C,Mandalay,Normal,Female,Food and beverages,58.42,2,5.84,116.84,2024-02-15,13:19:00,Ewallet,111.0,4.761905,5.84,7.6
859-17-9695,A,Yangon,Normal,Male,Food and beverages,91.25,10,45.63,912.53,2023-12-21,13:21:00,Cash,866.91,4.761905,45.63,8.4
642-42-8249,A,Yangon,Normal,Male,Sports and travel,99.8,2,9.98,199.61,2024-11-08,13:38:00,Cash,189.63,4.761905,9.98,7.7
157-41-9269,B,Naypyitaw,Normal,Female,Food and beverages,44.04,5,11.01,220.22,2022-10-06,12:55:00,Credit card,209.21,4.761905,11.01,6.7
986-95-6335,C,Yangon,Normal,Male,Home and lifestyle,51.04,1,2.55,51.04,2022-09-30,11:12:00,Credit card,48.49,4.761905,2.55,6.2
408-77-5014,C,Mandalay,Normal,Male,Sports and travel,76.24,1,3.81,76.24,2023-09-20,21:24:00,Cash,72.43,4.761905,3.81,7.9
930-56-7185,A,Naypyitaw,Member,Female,Food and beverages,38.8,6,11.64,232.8,2024-10-31,10:52:00,Ewallet,221.16,4.761905,11.64,8.5
590-76-4296,C,Yangon,Normal,Male,Electronic accessories,65.27,1,3.26,65.27,2023-03-05,12:57:00,Credit card,62.01,4.761905,3.26,6.9
370-20-4066,B,Naypyitaw,Member,Male,Food and beverages,54.78,9,24.65,493.01,2023-07-18,22:07:00,Cash,468.35,4.761905,24.65,9.2
863-13-9978,C,Mandalay,Member,Male,Health and beauty,91.08,8,36.43,728.66,2024-04-19,15:26:00,Ewallet,692.23,4.761905,36.43,7.9
738-98-2951,B,Mandalay,Normal,Female,Fashion accessories,36.9,2,3.69,73.79,2024-04-21,14:11:00,Cash,70.1,4.761905,3.69,8.2
804-57-3449,C,Yangon,Member,Female,Food and beverages,18.18,4,3.64,72.71,2024-06-21,21:02:00,Ewallet,69.08,4.761905,3.64,6.4
534-27-7530,C,Yangon,Member,Female,Fashion accessories,68.93,5,17.23,344.63,2023-08-28,20:39:00,Credit card,327.4,4.761905,17.23,6.8
433-57-4213,A,Mandalay,Member,Female,Food and beverages,36.85,5,9.21,184.25,2023-04-21,16:08:00,Credit card,175.04,4.761905,9.21,7.5
324-93-7180,B,Mandalay,Normal,Female,Electronic accessories,38.4,8,15.36,307.22,2023-01-29,13:33:00,Credit card,291.86,4.761905,15.36,6.1
110-42-5240,A,Naypyitaw,Normal,Male,Food and beverages,13.5,9,6.07,121.48,2022-08-16,17:50:00,Cash,115.4,4.761905,6.07,7.1
652-87-9490,A,Yangon,Member,Female,Electronic accessories,97.03,6,29.11,582.18,2024-07-27,18:01:00,Cash,553.08,4.761905,29.11,5.6
839-79-6185,C,Yangon,Normal,Male,Home and lifestyle,38.51,5,9.63,192.54,2024-12-30,14:07:00,Ewallet,182.91,4.761905,9.63,10.0
225-41-5840,B,Yangon,Member,Female,Electronic accessories,93.16,5,23.29,465.82,2023-01-09,15:23:00,Ewallet,442.53,4.761905,23.29,7.9
883-43-7417,C,Mandalay,Member,Female,Health and beauty,29.81,8,11.92,238.5,2024-05-08,19:34:00,Ewallet,226.57,4.761905,11.92,8.8
805-96-9704,B,Mandalay,Normal,Female,Fashion accessories,64.82,2,6.48,129.63,2024-10-02,14:13:00,Ewallet,123.15,4.761905,6.48,9.6
727-83-8401,B,Naypyitaw,Member,Male,Food and beverages,12.47,6,3.74,74.82,2023-12-03,12:16:00,Ewallet,71.08,4.761905,3.74,7.1
685-95-6888,A,Mandalay,Member,Male,Electronic accessories,24.17,5,6.04,120.83,2023-10-25,17:27:00,Credit card,114.79,4.761905,6.04,6.9
677-38-5706,C,Yangon,Normal,Male,Sports and travel,19.74,8,7.9,157.91,2024-10-30,11:41:00,Credit card,150.02,4.761905,7.9,6.8
128-15-3231,A,Mandalay,Normal,Female,Fashion accessories,43.09,5,10.77,215.44,2024-02-07,14:10:00,Credit card,204.67,4.761905,10.77,9.1
979-45-8991,A,Naypyitaw,Member,Male,Electronic accessories,51.16,1,2.56,51.16,2022-03-01,13:44:00,Cash,48.6,4.761905,2.56,7.4
554-88-2582,C,Mandalay,Member,Male,Home and lifestyle,39.1,3,5.87,117.31,2024-04-08,15:06:00,Ewallet,111.45,4.761905,5.87,9.4
310-43-5449,A,Naypyitaw,Member,Female,Home and lifestyle,67.04,8,26.82,536.33,2023-02-16,17:11:00,Cash,509.51,4.761905,26.82,9.3
459-46-3777,C,Naypyitaw,Normal,Male,Food and beverages,74.4,1,3.72,74.4,2024-04-14,20:27:00,Ewallet,70.68,4.761905,3.72,7.0
902-50-5044,A,Yangon,Normal,Female,Sports and travel,70.98,5,17.74,354.89,2022-08-04,20:08:00,Cash,337.15,4.761905,17.74,9.4
217-96-1598,C,Mandalay,Member,Male,Home and lifestyle,62.67,6,18.8,376.03,2023-03-16,19:34:00,Cash,357.23,4.761905,18.8,6.6
780-59-2989,A,Mandalay,Normal,Female,Health and beauty,79.63,9,35.84,716.71,2023-03-22,17:19:00,Cash,680.88,4.761905,35.84,6.8
940-17-8826,A,Naypyitaw,Member,Male,Food and beverages,59.4,6,17.82,356.41,2022-04-12,17:00:00,Credit card,338.59,4.761905,17.82,7.0
585-81-3226,A,Naypyitaw,Normal,Male,Home and lifestyle,94.44,8,37.78,755.55,2024-11-14,15:08:00,Cash,717.78,4.761905,37.78,7.3
173-80-8258,B,Mandalay,Normal,Female,Health and beauty,55.95,6,16.78,335.67,2024-11-10,16:32:00,Credit card,318.89,4.761905,16.78,5.8
649-14-4085,A,Yangon,Normal,Female,Home and lifestyle,34.63,5,8.66,173.16,2023-12-20,19:36:00,Cash,164.5,4.761905,8.66,6.4
394-67-9878,B,Yangon,Normal,Female,Sports and travel,82.78,7,28.97,579.46,2024-12-16,16:39:00,Credit card,550.49,4.761905,28.97,4.0
286-44-6258,B,Naypyitaw,Normal,Female,Electronic accessories,33.89,6,10.17,203.31,2024-03-17,17:19:00,Ewallet,193.14,4.761905,10.17,5.9
766-80-8339,B,Naypyitaw,Member,Female,Sports and travel,11.49,2,1.15,22.98,2022-08-24,22:04:00,Ewallet,21.83,4.761905,1.15,6.0
617-43-6609,B,Mandalay,Member,Female,Fashion accessories,12.13,4,2.43,48.54,2023-06-06,22:28:00,Credit card,46.11,4.761905,2.43,7.8
596-23-5144,C,Yangon,Normal,Female,Home and lifestyle,20.37,8,8.15,162.96,2023-08-22,15:55:00,Ewallet,154.81,4.761905,8.15,6.3
470-74-7672,B,Yangon,Normal,Female,Home and lifestyle,26.51,5,6.63,132.56,2022-12-19,20:25:00,Cash,125.93,4.761905,6.63,8.3
223-56-4426,C,Yangon,Member,Male,Health and beauty,16.52,5,4.13,82.58,2022-10-05,15:37:00,Cash,78.46,4.761905,4.13,6.5
410-55-3326,B,Mandalay,Member,Female,Fashion accessories,61.65,9,27.74,554.83,2022-08-17,18:10:00,Cash,527.09,4.761905,27.74,7.7
403-28-6804,C,Mandalay,Member,Female,Health and beauty,46.18,4,9.24,184.72,2024-01-09,16:15:00,Credit card,175.48,4.761905,9.24,7.3
915-11-4103,B,Yangon,Member,Female,Electronic accessories,70.79,6,21.24,424.74,2023-02-01,19:23:00,Cash,403.5,4.761905,21.24,9.9
299-53-8384,A,Naypyitaw,Member,Female,Sports and travel,99.15,8,39.66,793.22,2022-12-01,11:21:00,Ewallet,753.56,4.761905,39.66,7.8
751-31-2846,C,Mandalay,Member,Male,Fashion accessories,46.44,6,13.93,278.67,2023-06-17,18:58:00,Ewallet,264.73,4.761905,13.93,7.9
283-47-7660,C,Mandalay,Normal,Female,Electronic accessories,18.88,7,6.61,132.18,2023-12-21,16:19:00,Cash,125.57,4.761905,6.61,7.0
370-87-1211,A,Yangon,Normal,Male,Sports and travel,94.41,9,42.48,849.67,2024-04-20,10:16:00,Credit card,807.19,4.761905,42.48,8.2
656-73-2854,A,Mandalay,Normal,Female,Electronic accessories,74.89,10,37.45,748.91,2022-03-27,12:41:00,Ewallet,711.47,4.761905,37.45,5.6
662-91-2674,B,Mandalay,Member,Male,Food and beverages,73.94,1,3.7,73.94,2024-04-27,12:43:00,Cash,70.24,4.761905,3.7,5.7
580-64-7889,A,Yangon,Member,Male,Electronic accessories,83.74,5,20.93,418.69,2024-08-02,17:38:00,Ewallet,397.76,4.761905,20.93,8.1
586-49-4403,C,Naypyitaw,Normal,Male,Fashion accessories,75.8,4,15.16,303.19,2024-09-14,12:34:00,Cash,288.03,4.761905,15.16,6.2
942-87-1167,B,Yangon,Normal,Male,Health and beauty,45.31,8,18.12,362.46,2022-10-30,18:26:00,Cash,344.34,4.761905,18.12,4.3
985-27-9027,B,Mandalay,Member,Male,Food and beverages,16.07,10,8.03,160.66,2024-11-30,13:25:00,Cash,152.62,4.761905,8.03,8.7
423-38-1637,A,Naypyitaw,Member,Female,Health and beauty,17.32,9,7.8,155.9,2024-10-30,19:38:00,Credit card,148.11,4.761905,7.8,4.9
107-77-3810,C,Yangon,Member,Male,Sports and travel,44.34,3,6.65,133.02,2023-08-07,16:39:00,Ewallet,126.37,4.761905,6.65,7.1
460-46-2357,A,Mandalay,Normal,Female,Sports and travel,31.69,9,14.26,285.21,2022-06-27,13:39:00,Ewallet,270.95,4.761905,14.26,6.8
354-12-7642,B,Yangon,Member,Male,Electronic accessories,15.65,8,6.26,125.23,2024-08-07,13:03:00,Cash,118.97,4.761905,6.26,6.6
578-77-7732,C,Naypyitaw,Normal,Male,Electronic accessories,25.48,10,12.74,254.76,2024-08-09,19:45:00,Ewallet,242.02,4.761905,12.74,4.4
874-25-4158,C,Yangon,Normal,Male,Sports and travel,37.55,10,18.77,375.47,2022-07-11,18:17:00,Ewallet,356.7,4.761905,18.77,6.7
749-50-7387,C,Yangon,Normal,Female,Health and beauty,65.16,6,19.55,390.99,2023-07-17,16:38:00,Cash,371.44,4.761905,19.55,7.2
904-78-6086,A,Naypyitaw,Normal,Female,Health and beauty,68.75,10,34.37,687.48,2024-07-14,18:55:00,Credit card,653.11,4.761905,34.37,6.0
300-36-6308,B,Naypyitaw,Normal,Male,Sports and travel,66.9,2,6.69,133.8,2024-08-07,19:12:00,Cash,127.11,4.761905,6.69,6.2
980-37-1799,B,Mandalay,Normal,Female,Health and beauty,78.4,4,15.68,313.6,2024-10-13,10:21:00,Ewallet,297.92,4.761905,15.68,4.7
217-42-7997,C,Yangon,Member,Male,Food and beverages,16.97,5,4.24,84.86,2023-08-08,22:13:00,Ewallet,80.61,4.761905,4.24,7.3
463-52-8369,C,Mandalay,Member,Male,Home and lifestyle,62.11,1,3.11,62.11,2023-11-02,14:02:00,Ewallet,59.01,4.761905,3.11,8.0
875-68-8005,C,Yangon,Member,Female,Sports and travel,87.12,3,13.07,261.35,2022-03-22,15:58:00,Ewallet,248.28,4.761905,13.07,7.9
245-76-8275,C,Naypyitaw,Normal,Male,Home and lifestyle,38.13,4,7.63,152.53,2024-06-05,17:25:00,Credit card,144.9,4.761905,7.63,6.3
133-54-8958,A,Yangon,Member,Female,Health and beauty,95.75,7,33.51,670.27,2022-02-18,12:45:00,Cash,636.76,4.761905,33.51,6.7
236-45-8390,C,Naypyitaw,Normal,Male,Fashion accessories,25.23,2,2.52,50.47,2023-02-13,13:34:00,Ewallet,47.94,4.761905,2.52,6.0
794-80-7466,C,Mandalay,Member,Female,Food and beverages,47.27,8,18.91,378.2,2024-01-28,22:17:00,Cash,359.29,4.761905,18.91,7.0
201-69-1212,C,Mandalay,Member,Female,Home and lifestyle,60.72,6,18.22,364.32,2022-09-05,17:33:00,Credit card,346.1,4.761905,18.22,9.5
